id,titulo,preco,link,avaliacao,num_avaliacoes
11,"CONTROL IDSecbox Modulo Externo Para Controle De Acesso Control IdR$130em4xR$32,50sem jurosFrete grátis",130.00,https://produto.mercadolivre.com.br/MLB-5384825030-secbox-modulo-externo-para-controle-de-acesso-control-id-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=14&search_layout=stack&type=item&tracking_id=f1b3ca67-cfb4-40d8-aa85-9825b876766e&wid=MLB5384825030&sid=search,N/A,0
12,"CONTROL IDMódulo Externo De Controle De Acesso Control Id Secbox V2R$361,47R$307,2514% OFFem6xR$51,21sem jurosFrete grátisAvaliação 5 de 5. (1 avaliações)5.0(1)",361.00,https://produto.mercadolivre.com.br/MLB-3318835345-modulo-externo-de-controle-de-acesso-control-id-secbox-v2-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=15&search_layout=stack&type=item&tracking_id=f1b3ca67-cfb4-40d8-aa85-9825b876766e&wid=MLB3318835345&sid=search,N/A,0
13,"CONTROL IDSecbox+ Kit Cabos Idflex Para Controle De Acesso Control Id Cor PretoR$329,13em6xR$54,86sem jurosFrete grátisAvaliação 5 de 5. (1 avaliações)5.0(1)",329.00,https://www.mercadolivre.com.br/secbox-kit-cabos-idflex-para-controle-de-acesso-control-id-cor-preto/p/MLB43772225?highlight=false&searchVariation=MLB43772225&headerTopBrand=false#polycard_client=search-nordic&searchVariation=MLB43772225&wid=MLB5193228670&position=7&search_layout=stack&type=product&tracking_id=f1b3ca67-cfb4-40d8-aa85-9825b876766e&sid=search,N/A,0
14,"CONTROL IDSecbox V2 Controlid Módulo Relé Para Controle De AcessoR$249R$199,2020% OFFem6xR$33,20sem jurosFrete grátis",249.00,https://produto.mercadolivre.com.br/MLB-4078899865-secbox-v2-controlid-modulo-rele-para-controle-de-acesso-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&backend_model=search-backend&position=16&search_layout=stack&type=item&tracking_id=f1b3ca67-cfb4-40d8-aa85-9825b876766e&wid=MLB4078899865&sid=search,N/A,0
15,"CONTROL IDControlador De Acesso Secbox Int/secboxv2 Control IdR$311,40em6xR$51,90sem jurosFrete grátis",311.00,https://produto.mercadolivre.com.br/MLB-5064798196-controlador-de-acesso-secbox-intsecboxv2-control-id-_JM?highlight=false&headerTopBrand=true#polycard_client=search-nordic&position=17&search_layout=stack&type=item&tracking_id=f1b3ca67-cfb4-40d8-aa85-9825b876766e&wid=MLB5064798196&sid=search,N/A,0
16,"Secbox Modulo Para Controle De Acesso Control IdR$163em5xR$32,60sem jurosFrete grátisAvaliação 5 de 5. (1 avaliações)5.0(1)",163.00,https://www.mercadolivre.com.br/secbox-modulo-para-controle-de-acesso-control-id/up/MLBU1144871648?highlight=false&headerTopBrand=false#polycard_client=search-nordic&searchVariation=MLBU1144871648&wid=MLB3594416725&position=6&search_layout=stack&type=product&tracking_id=f1b3ca67-cfb4-40d8-aa85-9825b876766e&sid=search,N/A,0
17,"Modulo Rede Controle De Acesso Secbox V2 Control IdR$299em12xR$29,25Frete grátis",299.00,https://produto.mercadolivre.com.br/MLB-5262043710-modulo-rede-controle-de-acesso-secbox-v2-control-id-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=18&search_layout=stack&type=item&tracking_id=f1b3ca67-cfb4-40d8-aa85-9825b876766e&wid=MLB5262043710&sid=search,N/A,0
18,"CONTROL IDSecbox+ Kit Cabos Idflex Para Controle De Acesso Control IdR$329,13R$312,675% OFFem6xR$52,11sem jurosFrete grátisAvaliação 5 de 5. (7 avaliações)5.0(7)",329.00,https://produto.mercadolivre.com.br/MLB-3348688877-secbox-kit-cabos-idflex-para-controle-de-acesso-control-id-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=19&search_layout=stack&type=item&tracking_id=f1b3ca67-cfb4-40d8-aa85-9825b876766e&wid=MLB3348688877&sid=search,N/A,0
19,"CONTROL IDModulo De Rele Secbox Control Id Para Controle De AcessoR$266,79em12xR$26,10Frete grátisAvaliação 5 de 5. (4 avaliações)5.0(4)",266.00,https://produto.mercadolivre.com.br/MLB-3319298345-modulo-de-rele-secbox-control-id-para-controle-de-acesso-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=20&search_layout=stack&type=item&tracking_id=f1b3ca67-cfb4-40d8-aa85-9825b876766e&wid=MLB3319298345&sid=search,N/A,0
20,"CONTROL IDSecbox Modulo De Acionamento Control IdR$141,16em4xR$35,29sem jurosFrete grátis",141.00,https://produto.mercadolivre.com.br/MLB-5410603520-secbox-modulo-de-acionamento-control-id-_JM?searchVariation=188181330303&highlight=false&headerTopBrand=false#polycard_client=search-nordic&searchVariation=188181330303&position=21&search_layout=stack&type=item&tracking_id=f1b3ca67-cfb4-40d8-aa85-9825b876766e,N/A,0
21,"Modulo Rele Secbox Control Id Controle De AcessoR$289em12xR$28,27Frete grátisAvaliação 4,5 de 5. (8 avaliações)4.5(8)",289.00,https://produto.mercadolivre.com.br/MLB-3498869733-modulo-rele-secbox-control-id-controle-de-acesso-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=22&search_layout=stack&type=item&tracking_id=f1b3ca67-cfb4-40d8-aa85-9825b876766e&wid=MLB3498869733&sid=search,4.5,0
22,"CONTROL IDKit Cabo Conector Idface Controle Acesso Facial Control IdR$105,90R$90,0115% OFFFrete grátis",105.00,https://produto.mercadolivre.com.br/MLB-5081558242-kit-cabo-conector-idface-controle-acesso-facial-control-id-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=23&search_layout=stack&type=item&tracking_id=f1b3ca67-cfb4-40d8-aa85-9825b876766e&wid=MLB5081558242&sid=search,N/A,0
23,"CONTROL IDKit Cabo Conector Controle Acesso Control Id Secbox IdflexR$72,90R$56,8622% OFFFrete grátisAvaliação 4,8 de 5. (4 avaliações)4.8(4)",72.00,https://www.mercadolivre.com.br/kit-cabo-conector-controle-acesso-control-id-secbox-idflex/p/MLB35838941?highlight=false&headerTopBrand=false#polycard_client=search-nordic&searchVariation=MLB35838941&wid=MLB3661480405&position=3&search_layout=stack&type=product&tracking_id=f1b3ca67-cfb4-40d8-aa85-9825b876766e&sid=search,4.8,0
24,"Idconnect Control Id Modulo Wi-fi 4g Roteador Para IdfaceR$519R$493,055% OFFem12xR$47,60Frete grátis",519.00,https://produto.mercadolivre.com.br/MLB-5066461344-idconnect-control-id-modulo-wi-fi-4g-roteador-para-idface-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=24&search_layout=stack&type=item&tracking_id=f1b3ca67-cfb4-40d8-aa85-9825b876766e&wid=MLB5066461344&sid=search,N/A,0
25,"Idconnect Control Id Modulo Roteador Wi-fi/4g Para EthernetR$547,90R$520,505% OFFem10xR$52,05sem jurosFrete grátisAvaliação 5 de 5. (1 avaliações)5.0(1)",547.00,https://produto.mercadolivre.com.br/MLB-3834845641-idconnect-control-id-modulo-roteador-wi-fi4g-para-ethernet-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=25&search_layout=stack&type=item&tracking_id=f1b3ca67-cfb4-40d8-aa85-9825b876766e&wid=MLB3834845641&sid=search,N/A,0
26,"CONTROL IDModulo Secbox Para Controle De Acesso Controlid V2R$129,90em12xR$12,77",129.00,https://produto.mercadolivre.com.br/MLB-5084665820-modulo-secbox-para-controle-de-acesso-controlid-v2-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=26&search_layout=stack&type=item&tracking_id=f1b3ca67-cfb4-40d8-aa85-9825b876766e&wid=MLB5084665820&sid=search,N/A,0
27,"Idconnect Control Id Modulo Roteador Wi-fi/4g Para EthernetR$549R$521,555% OFFem10xR$52,15sem jurosFrete grátisAvaliação 5 de 5. (1 avaliações)5.0(1)",549.00,https://produto.mercadolivre.com.br/MLB-4702020062-idconnect-control-id-modulo-roteador-wi-fi4g-para-ethernet-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=27&search_layout=stack&type=item&tracking_id=f1b3ca67-cfb4-40d8-aa85-9825b876766e&wid=MLB4702020062&sid=search,N/A,0
28,"CONTROL IDControle De Acesso Facial Idface Pro 10k Faces + SecboxR$1.400em12xR$135,44Frete grátis",1400.00,https://produto.mercadolivre.com.br/MLB-5361098762-controle-de-acesso-facial-idface-pro-10k-faces-secbox-_JM?searchVariation=183419832432&highlight=false&headerTopBrand=false#polycard_client=search-nordic&searchVariation=183419832432&position=28&search_layout=stack&type=item&tracking_id=f1b3ca67-cfb4-40d8-aa85-9825b876766e,N/A,0
29,"CONTROL IDSecbox Para Controle De Acesso Controlid V2R$149em4xR$37,25sem juros",149.00,https://produto.mercadolivre.com.br/MLB-5084703714-secbox-para-controle-de-acesso-controlid-v2-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=29&search_layout=stack&type=item&tracking_id=f1b3ca67-cfb4-40d8-aa85-9825b876766e&wid=MLB5084703714&sid=search,N/A,0
